"Fuel Type Code";"Station Name";"Street Address";"Intersection Directions";"City";"State";"ZIP";"Plus4";"Station Phone";"Status Code";"Expected Date";"Groups With Access Code";"Access Days Time";"Cards Accepted";"EV Level1 EVSE Num";"EV Level2 EVSE Num";"EV DC Fast Count";"EV Other Info";"EV Network";"EV Network Web";"Geocode Status";"Latitude";"Longitude";"Date Last Confirmed";"ID";"Updated At";"Owner Type Code";"Federal Agency ID";"Federal Agency Name";"Open Date";"EV Connector Types"
"ELEC";"FC1225 UNION ST CT4K 1";"109 S Union St";;"Rochester";"NY";"14607";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.151016";"-77.599833";"11/26/2023";"221901";"2023-11-26 00:44:21";;;;"06/23/2022";"J1772"
"ELEC";"FUCCILLO TOYOTA SERVICE CHARGER";"1974 Alvin Rd";;"Grand Island";"NY";"14072";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.01484";"-78.9723";"11/26/2023";"213477";"2023-11-26 00:43:02";;;;"04/06/2022";"J1772"
"ELEC";"LKT SOUTH 3";"575  Boices Ln";;"Kingston";"NY";"12401";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.967292";"-74.002728";"11/26/2023";"235446";"2023-11-26 00:47:30";;;;"10/29/2022";"J1772"
"ELEC";"Quik Park Armory Parking Inc. - Tesla Destination";"172 Vanderbilt";;"Brooklyn";"NY";"11205";;"718-222-9427  877-798-3752";"E";;"Public";;;;"2";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.692635";"-73.969935";"10/06/2022";"114891";"2023-01-18 15:15:20";"P";;;"01/27/2017";"TESLA"
"ELEC";"TCR TOWERS EV STATION 2";"422 Sand Creek Rd";;"Albany";"NY";"12205";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.711919";"-73.809684";"11/26/2023";"181868";"2023-11-26 00:34:57";;;;"01/27/2021";"J1772"
"ELEC";"SIBLEY SQUARE MORTIMER FL3CTR";"83 Mortimer St";;"Rochester";"NY";"14604";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.157705";"-77.607046";"11/26/2023";"180131";"2023-11-26 00:17:30";;;;"01/27/2021";"J1772"
"ELEC";"1 WATERLINE STATION#10";"10 Riverside Blvd";;"New York";"NY";"10069";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.772896";"-73.992546";"11/26/2023";"316933";"2023-11-26 00:43:17";;;;"11/08/2023";"J1772"
"ELEC";"LKT WEST 1";"575 Boices Ln";;"Kingston";"NY";"12401";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.968086";"-74.003908";"11/26/2023";"235441";"2023-11-26 00:47:30";;;;"10/29/2022";"J1772"
"ELEC";"Manhattan Parking Group";"10 Columbus Circle";;"New York";"NY";"10019";;"888-998-2546";"E";;"Public";"24 hours daily";;;"1";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"40.768721";"-73.983487";"11/26/2023";"189112";"2023-11-26 00:00:21";;;;"05/03/2021";"J1772"
"ELEC";"HYUNDAI 1221 OUTSIDE SHOP DR";"1221 E Jericho Turnpike";;"Huntington";"NY";"11743";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.833295";"-73.361751";"11/26/2023";"253465";"2023-11-26 00:44:20";;;;"02/07/2023";"J1772"
"ELEC";"Schoolhouse Pediatrics";"270 Mansion St";;"Coxsackie";"NY";"12051";;"844-623-1001";"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.94846";"-73.82053";"02/13/2023";"252732";"2023-02-14 15:54:11";"P";;;"01/12/2023";"J1772"
"ELEC";"MATTHEW IMPORT ABB STATION 1";"3013 Vestal Rd";;"Vestal";"NY";"13850";;"888-758-4389";"E";;"Public";"24 hours daily";;;;"1";;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.101725";"-76.004078";"11/26/2023";"223511";"2023-11-26 00:44:14";;;;"07/15/2022";"J1772COMBO"
"ELEC";"799 SENECA STATION 3";"799 Seneca St";;"Buffalo";"NY";"14210";;"888-758-4389";"E";;"Public";"Mon 5:00pm - 10:00pm: Tue 5:00pm - 10:00pm: Wed 5:00pm - 10:00pm: Thu 5:00pm - 10:00pm: Fri 5:00pm - 10:00pm: Sat 8:00am - 10:00pm: Sun 8:00am - 10:00pm";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.875076";"-78.847665";"11/26/2023";"191248";"2023-11-26 00:38:32";;;;"06/19/2021";"J1772"
"ELEC";"EVolve NY Commack";"656 Commack Rd";;"Commack";"NY";"11725";;"833-632-2778";"E";;"Public";"24 hours daily";;;;"4";;"Electrify America";"https://www.electrifyamerica.com/";"GPS";"40.80751";"-73.29381";"11/26/2023";"223049";"2023-11-26 01:00:59";;;;"07/09/2022";"CHADEMO J1772COMBO"
"ELEC";"The Summit";"1 Summit Way";;"Troy";"NY";"12180";;"844-623-1001";"E";;"Public";"24 hours daily";"A CREDIT D M V";;"8";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.74419";"-73.63212";"07/12/2022";"223140";"2023-02-14 15:54:11";"P";;;"11/05/2021";"J1772"
"ELEC";"ROSEWOOD PLAZA STATION 2";"501 New Karner Rd";;"Albany";"NY";"12205";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.742687";"-73.83932";"11/26/2023";"168353";"2023-11-26 00:33:59";;;;"11/13/2020";"J1772"
"ELEC";"IKEA USA BROOKLYN 3";"1 Beard St";;"Red Hook";"NY";"11231";;"888-758-4389";"E";;"Public";"24 hours daily";;;"1";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.671393";"-74.011584";"11/26/2023";"252886";"2023-11-26 00:43:16";;;;"02/01/2023";"J1772"
"ELEC";"Thacher State Park";"830 Thacher Park Road";;"Voorheesville";"NY";"12186";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"42.654887";"-74.017182";"11/26/2023";"123136";"2023-11-26 01:04:01";;;;"04/01/2019";"J1772"
"ELEC";"NEW HARTFORD GW-1 1.2";"8635 Clinton St";;"New Hartford";"NY";"13413";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.09282";"-75.316514";"11/26/2023";"149668";"2023-11-26 00:25:43";;;;"12/03/2019";"J1772"
"ELEC";"STATION TOR1 CRAWFORD PARK S";"122 North Ridge St.";;"Rye Brook";"NY";"10573";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.015297";"-73.68572";"11/26/2023";"146604";"2023-11-26 00:25:11";;;;"10/04/2019";"J1772"
"ELEC";"Rapidpark 9-11 W 100th Street - Tesla Destination";"9 W 100th St";;"New York";"NY";"10024";;"212-531-4228  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.794519";"-73.963445";"10/06/2022";"115192";"2023-01-18 15:15:20";"P";;;"03/14/2017";"J1772 TESLA"
"ELEC";"Queens Family Court Municipal Garage";"150-07 Archer Street";;"Queens";"NY";"11433";;"866-816-7584";"E";;"Public";;;;"3";;;"EV Connect";"http://evconnect.com/";"GPS";"40.701647";"-73.803843";"11/26/2023";"123069";"2023-11-26 01:04:11";;;;"04/01/2019";"J1772"
"ELEC";"GGMC Parking Stewart House Garage - Tesla Destination";"91 East 9th St";;"New York";"NY";"10003";;"212-995-1940  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.731257";"-73.992101";"10/06/2022";"115194";"2023-01-18 15:15:20";"P";;;"01/21/2016";"J1772 TESLA"
"ELEC";"Standard Parking Pierepoint Plaza - Tesla Destination";"300 Cadman";;"Brooklyn";"NY";"11201";;"800-836-6666  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"GPS";"40.695115";"-73.990993";"10/06/2022";"114896";"2023-01-18 15:15:20";"P";;;"05/24/2018";"J1772 TESLA"
"ELEC";"COLACINO INUSTR COLACINO 2";"126 Harrison St";;"Newark";"NY";"14513";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.049065";"-77.094025";"11/26/2023";"174197";"2023-11-26 00:24:25";;;;"01/27/2021";"J1772"
"ELEC";"46-71 30th Place";"46-71 30th Place";;"Long Island City";"NY";"11101";;"888-356-8911";"E";;"Public";"24 hours daily";;;"6";;;"FLO";"https://flo.ca/";"GPS";"40.743643";"-73.936591";"11/26/2023";"226845";"2023-11-26 01:12:10";;;;"09/01/2022";"J1772"
"ELEC";"86-86 Palo Alto St";"86-86 Palo Alto St";;"Hollis";"NY";"11423";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"40.718731";"-73.773113";"11/26/2023";"230831";"2023-11-26 01:04:19";;;;"09/30/2022";"J1772"
"ELEC";"PEPSICO INC STATION 1";"50 E Stevens Ave";;"Valhalla";"NY";"10595";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"41.096363";"-73.77538";"11/26/2023";"152440";"2023-11-26 00:27:37";;;;"01/15/2020";"J1772"
"ELEC";"Town of Elmira";"1255 W. Water Street";;"Elmira";"NY";"14905";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"42.077637";"-76.844603";"11/26/2023";"157947";"2023-11-26 01:04:14";;;;"05/15/2020";"J1772"
"ELEC";"STATION 4TH FL MOTORGATE #2";"Main St/10 River Rd";;"New York";"NY";"10044";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.764208";"-73.947198";"11/26/2023";"168525";"2023-11-26 00:33:51";;;;"11/17/2020";"J1772"
"ELEC";"Nissan of Smithtown";"535 Middle Country Rd";;"St. James";"NY";"11780";;;"E";;"Public - Call ahead";"Dealership business hours: contact 631-361-9696 for more information";;;"1";"1";;"Non-Networked";;"200-9";"40.859886";"-73.162067";"03/07/2022";"44190";"2023-02-14 15:54:11";"P";;;"11/30/2011";"CHADEMO J1772"
"ELEC";"MAIN LIBRARY SCHENECTADY";"99 Clinton St";;"Schenectady";"NY";"12305";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.815247";"-73.937702";"11/26/2023";"260849";"2023-11-26 00:16:15";;;;"05/16/2023";"J1772"
"ELEC";"SUNY BUFFALO JACOBS 8";"50 Augspurger Rd";;"Buffalo";"NY";"14228";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.99886";"-78.786981";"11/26/2023";"182262";"2023-11-26 00:35:27";;;;"01/27/2021";"J1772"
"ELEC";"SUNY BROOME SUNY BROOME #3";"907 Front St";;"Binghamton";"NY";"13905";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.135459";"-75.912774";"11/26/2023";"181005";"2023-11-26 00:32:17";;;;"01/27/2021";"J1772"
"ELEC";"Dime";"260 S 4th St";;"Brooklyn";"NY";"11211";;;"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;;"15";;"REVEL";"https://gorevel.com";"200-8";"40.70983";"-73.95767";"09/14/2023";"307032";"2023-09-14 14:01:49";"P";;;"05/01/2023";"J1772COMBO TESLA"
"ELEC";"EVolveNY Oswego";"99 W 2nd St";;"Oswego";"NY";"13126";;"855-900-7584";"E";;"Public";"24 hours daily";;;;"2";;"SHELL_RECHARGE";"https://shellrecharge.com/en-us/solutions";"GPS";"43.4577";"-76.51287";"11/26/2023";"213850";"2023-11-26 00:59:30";;;;"04/12/2022";"CHADEMO J1772COMBO"
"ELEC";"155 Pinelawn Rd";"155 Pinelawn Rd";;"Melville";"NY";"11747";;"844-623-1001";"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"40.77118";"-73.4104";"09/14/2022";"225124";"2023-02-14 15:54:11";"P";;;"07/13/2022";"J1772"
"ELEC";"Parks Dept (Public)";"285 Nepperhan Ave";;"Yonkers";"NY";"10701";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"40.936659";"-73.889828";"11/26/2023";"307983";"2023-11-26 01:05:04";;;;"08/26/2023";"J1772"
"ELEC";"The Outlets of Lake George";"1424 US Rt-9";;"Lake George";"NY";"12845";;"518-691-3119";"E";;"Public";"24 hours daily";;;"10";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"43.364416";"-73.700497";"06/07/2021";"189538";"2022-02-10 19:42:29";"P";;;"09/29/2020";"J1772"
"ELEC";"BURNS MGT HV 4";"222 Heritage Rd";;"Guilderland";"NY";"12203";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.692516";"-73.885172";"11/26/2023";"173985";"2023-11-26 00:21:42";;;;"01/27/2021";"J1772"
"ELEC";"S-R CPE2501";"784 County Rd 64";;"Elmira";"NY";"14903";;"888-758-4389";"E";;"Public";"24 hours daily";;;;"1";;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.152089";"-76.88525";"11/26/2023";"259680";"2023-11-26 00:50:15";;;;"04/21/2023";"CHADEMO J1772COMBO"
"ELEC";"New Hope Mills Cafe & Store";"181 York St";;"Auburn";"NY";"13021";;"315-252-2676";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"1";;;"Non-Networked";;"GPS";"42.951937";"-76.5839";"09/14/2022";"227070";"2023-02-14 15:54:11";"P";;;"08/26/2022";"J1772"
"ELEC";"NATIONAL GRID KOHLS ALBANY";"1814 Central Ave";;"Albany";"NY";"12205";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.729741";"-73.851066";"11/26/2023";"162203";"2023-11-26 00:19:21";;;;"06/12/2020";"J1772"
"ELEC";"Hunt County Vineyards - Tesla Destination";"4021 Italy Hill Rd";;"Branchport";"NY";"14418";;"315-595-2812  877-798-3752";"E";;"Public";;;;"5";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"42.597526";"-77.172195";"10/06/2022";"114886";"2023-01-18 15:15:20";"P";;;"07/05/2018";"J1772 TESLA"
"ELEC";"Honest Weight Co-op";"100 Watervliet Ave";;"Albany";"NY";"12206";;"518-482-2667";"E";;"Public";"8am-10pm daily";;;"2";;;"Non-Networked";;"200-9";"42.678984";"-73.782529";"03/07/2022";"86199";"2023-02-14 15:54:11";"P";;;"07/01/2017";"J1772"
"ELEC";"40 N 4th St Apartments";"40 N 4th ST";;"Brooklyn";"NY";"11249";;"888-998-2546";"E";;"Public";"24 hours daily";;;"16";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"40.718391";"-73.963339";"11/26/2023";"224261";"2023-11-26 00:01:07";;;;"07/22/2022";"J1772"
"ELEC";"STONY BROOK UNV ESS";"Campus Dr";;"Stony Brook";"NY";"11790";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.914369";"-73.125742";"11/26/2023";"162403";"2023-11-26 00:09:01";;;;"06/12/2020";"J1772"
"ELEC";"SCHENECTADY ERIE BLVD";"154 Erie Blvd";;"Schenectady";"NY";"12305";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.813077";"-73.945836";"11/26/2023";"162344";"2023-11-26 00:15:53";;;;"06/12/2020";"J1772"
"ELEC";"Hamilton College-Field House";"3 Loop Rd";;"Clinton";"NY";"13323";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"43.056285";"-75.407509";"11/26/2023";"230895";"2023-11-26 01:04:34";;;;"09/30/2022";"J1772"
"ELEC";"iPark NYC 549 W 23rd Street - Tesla Destination";"549 W 23rd St";;"New York";"NY";"10011";;"855-472-7569  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.749255";"-74.005914";"10/06/2022";"115158";"2023-01-18 15:15:20";"P";;;"05/15/2015";"J1772 TESLA"
"ELEC";"ADELPHI UNIV STATION 02";"1 South Ave";;"Garden City";"NY";"11530";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.719585";"-73.650042";"11/26/2023";"171552";"2023-11-26 00:28:29";;;;"01/27/2021";"J1772"
"ELEC";"Great Swamp Conservancy";"8375 N Main St";;"Canastota";"NY";"13032";;"888-363-7662";"E";;"Public - Credit card at all times";"24 hours daily";"A D Debit M V";;"6";;;"Non-Networked";;"GPS";"43.119547";"-75.788745";"09/14/2022";"227080";"2023-02-14 15:54:11";"P";;;"08/26/2022";"J1772"
"ELEC";"Salmon Run Mall - Tesla Supercharger";"21182 Salmon Run Mall Loop W";;"Watertown";"NY";"13601";;"877-798-3752";"E";;"Public";"24 hours daily";;;;"8";;"Tesla";"https://www.tesla.com/supercharger";"200-9";"43.979585";"-75.954114";"07/01/2023";"102350";"2023-07-14 19:41:28";"P";;;"06/01/2016";"TESLA"
"ELEC";"Spin Test Facility";"1 Research Cir.";;"Niskayuna";"NY";"12309";;"800-663-5633";"E";;"Public";"24 hours daily";;;"12";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"42.831453";"-73.880977";"11/25/2023";"195162";"2023-11-25 23:59:55";;;;"11/05/2018";"J1772"
"ELEC";"WEST HERR AUTO WH RDET L2-1";"4295 W Henrietta Rd";;"Rochester";"NY";"14623";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.066208";"-77.648914";"11/26/2023";"307651";"2023-11-26 00:52:49";;;;"08/23/2023";"J1772"
"ELEC";"Philmont Village Library";"101 Main St";;"Philmont";"NY";"12565";;"833-692-6787";"E";;"Public - Credit card at all times";"Contact station for hours of availability.";"A ANDROID_PAY APPLE_PAY CREDIT D M";;"2";;;"AMPUP";"https://ampup.io/";"200-8";"42.247558";"-73.65249";"10/11/2022";"230219";"2023-02-14 15:54:11";"P";;;"09/15/2022";"J1772"
"ELEC";"City Parking Garment One Garage - Tesla Destination";"155 E 34th St";;"New York";"NY";"10016";;"212-683-2928  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.746022";"-73.978693";"10/06/2022";"115023";"2023-01-18 15:15:20";"P";;;"06/16/2017";"J1772 TESLA"
"ELEC";"Icon Parking 515 E 72nd Street - Tesla Destination";"515 E 72nd St";;"New York";"NY";"10021";;"212-249-8196  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"GPS";"40.766545";"-73.95292";"10/06/2022";"250866";"2023-01-18 15:15:20";"P";;;"11/02/2017";"J1772 TESLA"
"ELEC";"Finger Lakes Welcome Center";"35 Lake Front Dr";;"Geneva";"NY";"14456";;"315-787-0007";"E";;"Public";"24 hours daily: no overnight parking";;;"4";;;"Non-Networked";;"GPS";"42.870128";"-76.977625";"03/07/2022";"117604";"2023-02-14 15:54:11";"P";;;"05/01/2018";"J1772"
"ELEC";"STONY BROOK UNV ENGINEERING";"Engineering Dr";;"Stony Brook";"NY";"11790";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"40.912355";"-73.125968";"11/26/2023";"169335";"2023-11-26 00:06:36";;;;"11/19/2020";"J1772"
"ELEC";"MARKET 32 EV BALLSTON EV2";"115 Ballston Ave";;"Saratoga Springs";"NY";"12866";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.072292";"-73.79301";"11/26/2023";"251819";"2023-11-26 00:46:32";;;;"01/25/2023";"J1772"
"ELEC";"ESSEX FARMS EVSE1";"2496 NY-22";;"Essex";"NY";"12936";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"44.30778";"-73.37454";"11/26/2023";"196297";"2023-11-26 00:39:45";;;;"09/24/2021";"J1772"
"ELEC";"Lebrun Nissan";"396 Grant Ave";;"Auburn";"NY";"13021";;"315-253-7700";"E";;"Public - Call ahead";"Dealership business hours";;;"1";;;"Non-Networked";;"200-9";"42.966894";"-76.535879";"06/09/2020";"44321";"2021-03-11 23:22:17";"P";;;"11/30/2011";"J1772"
"ELEC";"iPark 112 E 65th Street - Tesla Destination";"112 E 65th St";;"New York";"NY";"10065";;"646-556-7342  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-8";"40.766495";"-73.9667";"10/06/2022";"115001";"2023-01-18 15:15:20";"P";;;"02/26/2018";"J1772 TESLA"
"ELEC";"NATIONAL GRID UNION COLLEGE";"670 Liberty St";;"Schenectady";"NY";"12305";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.814021";"-73.934518";"11/26/2023";"162225";"2023-11-26 00:19:11";;;;"06/12/2020";"J1772"
"ELEC";"BURNS MGT HV 3";"102 Bleeker Rd";;"Guilderland";"NY";"12084";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.690962";"-73.887467";"11/26/2023";"173885";"2023-11-26 00:21:42";;;;"01/27/2021";"J1772"
"ELEC";"SKICENTER EVSE2";"1562 Osceola Rd";;"Camden";"NY";"13316";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.504623";"-75.70051";"11/26/2023";"197701";"2023-11-26 00:39:25";;;;"10/14/2021";"J1772"
"ELEC";"SUNY BUFFALO PARKER 2";"185 Hayes Rd";;"Buffalo";"NY";"14214";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"42.951003";"-78.822599";"11/26/2023";"182225";"2023-11-26 00:35:28";;;;"01/27/2021";"J1772"
"ELEC";"Hepburn Library of Norfolk";"1 Hepburn St.";;"Norfolk";"NY";"13667";;"866-816-7584";"E";;"Public";;;;"2";;;"EV Connect";"http://evconnect.com/";"GPS";"44.800763";"-74.99097";"11/26/2023";"231006";"2023-11-26 01:04:48";;;;"09/30/2022";"J1772"
"ELEC";"RIT EV CHARGING ADMIN LOT";"Clark Drive";;"Rochester";"NY";"14623";;"888-758-4389";"E";;"Public";"24 hours daily";;;"2";;;"ChargePoint Network";"http://www.chargepoint.com/";"GPS";"43.086112";"-77.673738";"11/26/2023";"180153";"2023-11-26 00:07:11";;;;"01/27/2021";"J1772"
"ELEC";"iPark 200 West Garage Corp. - Tesla Destination";"220 W 26th St";;"New York";"NY";"10001";;"646-486-2148  877-798-3752";"E";;"Public";;;;"3";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"40.746304";"-73.995064";"10/06/2022";"115055";"2023-01-18 15:15:20";"P";;;"11/02/2017";"J1772 TESLA"
"ELEC";"Dartmouth House - Tesla Destination";"215 Dartmouth St";;"Rochester";"NY";"14607";;"585-434-3069  877-798-3752";"E";;"Public";;;;"1";;;"Tesla Destination";"https://www.tesla.com/destination-charging";"200-9";"43.145031";"-77.58624";"10/06/2022";"150746";"2023-01-18 15:15:20";"P";;;"04/29/2019";"TESLA"
"ELEC";"Sheehy Manor";"8 Carondelet Dr";;"Watervliet";"NY";"12189";;"844-623-1001";"E";;"Public - Credit card at all times";"24 hours daily";"A CREDIT D M V";;"4";;;"LIVINGSTON";"https://www.solution.energy";"GPS";"42.73205";"-73.73064";"12/13/2022";"236635";"2023-02-14 15:54:11";"P";;;"08/29/2022";"J1772"
"ELEC";"Towne Chrysler Dodge Jeep";"5130 Camp Road";;"Hamburg";"NY";"14075";;"888-998-2546";"E";;"Public";"24 hours daily";;;"1";;;"Blink Network";"http://www.blinkcharging.com/";"GPS";"42.747088";"-78.854571";"11/26/2023";"320309";"2023-11-26 00:05:13";;;;"10/20/2023";"J1772"
